,Fall,Major Name,Male,Female
6936,2016,Art Foundation,7,22
6937,2016,Art History,1,18
6938,2016,Art and Design,15,28
6939,2016,Astronomy,63,42
6940,2016,Atmospheric Sciences,72,36
6941,2016,Audiology,4,25
6942,2016,Biochemistry,123,113
6943,2016,Bioenergy,6,5
6944,2016,Bioengineering,190,159
6945,2016,Bioinformatics,7,3
6946,2016,Bioinstrumentation,10,6
6947,2016,Biology,278,445
6948,2016,Biophysics & Computnl Biology,21,7
6949,2016,Biophysics & Quant Biology,14,6
6950,2016,Broadcast Journalism,24,34
6951,2016,Business Administration,41,47
6952,2016,Business Administration (MBA),168,86
6953,2016,Business Process Management,20,20
6954,2016,Cell and Developmental Biology,16,22
6955,2016,Chemical Engineering,563,231
6956,2016,Chemical Physics,5,1
6957,2016,Chemistry,501,335
6958,2016,Civil Engineering,972,357
6959,2016,Classical Philology,7,3
6960,2016,Classics,6,5
6961,2016,Communication,279,471
6962,2016,Communications,0,1
6963,2016,Communications and Media,14,31
6964,2016,Community Health,133,464
6965,2016,Comparative Literature,6,18
6966,2016,Computer Engineering,1063,132
6967,2016,Computer Sci & Anthropology,11,5
6968,2016,Computer Sci & Astronomy,26,6
6969,2016,Computer Sci & Chemistry,22,10
6970,2016,Computer Sci & Linguistics,36,17
6971,2016,Computer Science,1328,420
6972,2016,Crafts,1,9
6973,2016,Creative Writing,38,70
6974,2016,Crop Sciences,151,104
6975,2016,Curric Unassigned,581,434
6976,2016,Curriculum and Instruction,25,76
6977,2016,Dance,9,64
6978,2016,E Asian Languages & Cultures,20,54
6979,2016,Early Childhood Education,2,58
6980,2016,"Earth Systems, Env, & Society ",0,1
6981,2016,"Earth, Soc, Env Sustainability ",71,78
6982,2016,East Asian Studies,2,7
6983,2016,"Ecol, Evol, Conservation Biol ",15,23
6984,2016,Economics,830,365
6985,2016,Ed Organization and Leadership,10,18
6986,2016,"Educ Policy, Orgzn & Leadrshp ",74,127
6987,2016,Educational Policy Studies,38,54
6988,2016,Educational Psychology,13,37
6989,2016,Electrical & Computer Engr,488,97
6990,2016,Electrical Engineering,1003,148
6991,2016,Elementary Education,24,316
6992,2016,Engineering,21,4
6993,2016,Engineering Mechanics,117,20
6994,2016,Engineering Physics,197,29
6995,2016,Engineering Undeclared,45,30
6996,2016,English,124,311
6997,2016,Entomology,25,16
6998,2016,Environ Engr in Civil Engr,52,66
6999,2016,Environ Science in Civil Engr,0,1
7000,2016,European Union Studies,5,6
7001,2016,Finance,445,276
7002,2016,Financial Engineering,84,37
7003,2016,Food Science & Human Nutrition,102,367
7004,2016,French,14,23
7005,2016,Gender and Women's Studies,3,13
7006,2016,General Curriculum,86,48
7007,2016,General Engineering,169,50
7008,2016,Geography,30,20
7009,2016,Geography & Geographic Info Sc,25,11
7010,2016,Geology,76,27
7011,2016,German,6,6
7012,2016,Germanic Lang & Lit,1,3
7013,2016,Global Studies,47,145
7014,2016,Graphic Design,44,115
7015,2016,Health,0,2
7016,2016,History,202,115
7017,2016,History of Art,1,18
7018,2016,Horticulture,2,6
7019,2016,Human & Community Development,2,5
7020,2016,Human Development & Family St,17,174
7021,2016,Human Dvlpmt & Family Studies,3,22
7022,2016,Human Res & Industrial Rels,59,127
7023,2016,Human Resource Education,12,18
7024,2016,Individual Plans of Study,1,4
7025,2016,Industrial Design,80,106
7026,2016,Industrial Engineering,251,102
7027,2016,Informatics,25,7
7028,2016,Information Management,20,22
7029,2016,Information Sys & Info Tech,48,35
7030,2016,Instrumental Music,30,48
7031,2016,Integrative Biology,160,232
7032,2016,Interdisciplinary,1,2
7033,2016,Interdisciplinary Health Sci,42,197
7034,2016,Italian,4,8
7035,2016,Jazz Performance,32,5
7036,2016,Journalism,76,133
7037,2016,Kinesiology,275,354
7038,2016,LAS - Undeclared,31,83
7039,2016,Landscape Architecture,44,88
7040,2016,Latina/Latino Studies,3,11
7041,2016,Law,294,236
7042,2016,Learning and Education Studies,9,37
7043,2016,Library & Information Science,61,200
7044,2016,Linguistics,40,84
7045,2016,Management,35,73
7046,2016,Marketing,88,142
7047,2016,Materials Science & Engr,397,169
7048,2016,Math & Computer Science,251,54
7049,2016,Mathematics,485,299
7050,2016,Mechanical Engineering,1050,219
7051,2016,Media and Cinema Studies,38,59
7052,2016,Microbiology,22,33
7053,2016,Middle Grades Education,8,29
7054,2016,Molecular & Integrative Physi,10,12
7055,2016,Molecular and Cellular Biology,453,544
7056,2016,Molecular&Cell Bio-undeclared,12,22
7057,2016,Music,193,155
7058,2016,Music Composition,8,0
7059,2016,Music Education,75,106
7060,2016,Musicology,9,13
7061,2016,Natural Res & Env Sciences,38,41
7062,2016,Natural Resrcs & Environ Sci,105,121
7063,2016,Neuroscience,33,36
7064,2016,New Media,9,10
7065,2016,News-Editorial,11,26
7066,2016,Nondegree,433,315
7067,2016,Nondegree-CE,17,29
7068,2016,Nuclear Engineering,2,0
7069,2016,"Nuclear, Plasma, Radiolgc Engr ",200,31
7070,2016,Nutritional Sciences,11,41
7071,2016,Open Studies,0,3
7072,2016,Painting,6,24
7073,2016,Philosophy,68,23
7074,2016,Photography,3,18
7075,2016,Physics,549,132
7076,2016,Plant Biology,15,22
7077,2016,Political Science,342,273
7078,2016,Pre-Early Chld/Elem Ed/Spec Ed,3,10
7079,2016,Psychology,412,1144
7080,2016,Public Health,8,21
7081,2016,"Recreation, Sport, and Tourism ",226,107
7082,2016,Regional Planning,10,7
7083,2016,Rehabilitation,2,1
7084,2016,Religion,6,7
7085,2016,Rhetoric,1,0
7086,2016,Russian Lang & Literature,1,0
7087,2016,"Russian, E Eur, Eurasian St ",7,7
7088,2016,S Asian & Middle Eastern St,4,1
7089,2016,Sculpture,0,2
7090,2016,Secondary Education,12,10
7091,2016,Slavic Languages & Literature,3,14
7092,2016,Slavic Studies,1,0
7093,2016,Social Work,69,442
7094,2016,Sociology,92,119
7095,2016,Spanish,34,103
7096,2016,Special Education,21,153
7097,2016,Speech & Hearing Science,23,320
7098,2016,Speech Communication,0,1
7099,2016,Statistics,228,190
7100,2016,Statistics & Computer Science,103,39
7101,2016,Supply Chain Management,28,57
7102,2016,Systems & Entrepreneurial Engr,17,3
7103,2016,Systems Engineering and Design,4,0
7104,2016,Taxation,9,15
7105,2016,Teaching of Chemistry,0,1
7106,2016,Teaching of English Sec Lang,9,29
7107,2016,Teaching of Latin,2,0
7108,2016,Teaching of Mathematics,1,0
7109,2016,Teaching of Spanish,0,7
7110,2016,Technology Management,77,42
7111,2016,Theatre,79,102
7112,2016,Theoretical & Applied Mechans,43,8
7113,2016,Translation and Interpreting,4,10
7114,2016,Undeclared,1756,1244
7115,2016,Urban Planning,46,55
7116,2016,Urban Studies & Planning,24,19
7117,2016,VMS - Comparative Biosciences,1,14
7118,2016,VMS - Pathobiology,13,12
7119,2016,VMS-Veterinary Clinical Medcne,3,27
7120,2016,Veterinary Medicine,75,453
7121,2016,Voice,10,16
7122,2017,ACES Undeclared,4,2
7123,2017,Accountancy,582,714
7124,2017,Actuarial Science,214,121
7125,2017,Advertising,205,427
7126,2017,Aerospace Engineering,612,104
7127,2017,African American Studies,4,11
7128,2017,African Studies,0,3
7129,2017,Agr & Consumer Economics,440,202
7130,2017,Agric Leadership & Sci Educ,26,48
7131,2017,Agricultural & Applied Econ,47,32
7132,2017,Agricultural & Biological Engr,146,83
7133,2017,Agricultural Communications,12,27
7134,2017,Agricultural Education,8,26
7135,2017,Agricultural Production,2,12
7136,2017,Animal Sciences,99,485
7137,2017,Anthropology,48,101
7138,2017,Applied Mathematics,37,17
7139,2017,Architectural Studies,250,183
7140,2017,Architecture,86,93
7141,2017,Art Education,2,38
7142,2017,Art Foundation,6,14
7143,2017,Art History,2,17
7144,2017,Art and Design,12,29
7145,2017,Asian American Studies,1,1
7146,2017,Astronomy,64,40
7147,2017,Atmospheric Sciences,75,44
7148,2017,Audiology,4,22
7149,2017,Biochemistry,122,118
7150,2017,Bioenergy,2,0
7151,2017,Bioengineering,187,182
7152,2017,Bioinformatics,8,2
7153,2017,Bioinstrumentation,1,0
7154,2017,Biology,265,431
7155,2017,Biophysics & Computnl Biology,11,5
7156,2017,Biophysics & Quant Biology,26,7
7157,2017,Bioprocessing and Bioenergy,3,1
7158,2017,Broadcast Journalism,8,4
7159,2017,Business Administration,44,48
7160,2017,Business Administration (MBA),783,374
7161,2017,Business Process Management,17,18
7162,2017,Cell and Developmental Biology,15,16
7163,2017,Chemical Engineering,526,259
7164,2017,Chemical Physics,5,1
7165,2017,Chemistry,477,342
7166,2017,Civil Engineering,957,362
7167,2017,Classical Philology,8,3
7168,2017,Classics,4,9
7169,2017,Communication,256,460
7170,2017,Communications,0,2
7171,2017,Communications and Media,15,32
7172,2017,Community Health,131,483
7173,2017,Comparative Literature,7,16
7174,2017,Computer Engineering,1114,156
7175,2017,Computer Sci & Anthropology,17,9
7176,2017,Computer Sci & Astronomy,26,6
7177,2017,Computer Sci & Chemistry,37,10
7178,2017,Computer Sci & Linguistics,48,21
7179,2017,Computer Science,1557,491
7180,2017,Crafts,0,6
7181,2017,Creative Writing,42,61
7182,2017,Crop Sciences,146,103
7183,2017,Curric Unassigned,504,428
7184,2017,Curriculum and Instruction,22,69
7185,2017,Dance,9,62
7186,2017,E Asian Languages & Cultures,25,39
7187,2017,Early Childhood Education,3,62
7188,2017,"Earth, Soc, Env Sustainability ",80,70
7189,2017,East Asian Studies,4,7
7190,2017,"Ecol, Evol, Conservation Biol ",14,22
7191,2017,Economics,877,366
7192,2017,Ed Organization and Leadership,16,18
7193,2017,"Educ Policy, Orgzn & Leadrshp ",157,365
7194,2017,Education Curriculum Uassign,6,20
7195,2017,Educational Policy Studies,27,41
7196,2017,Educational Psychology,15,41
7197,2017,Electrical & Computer Engr,512,108
7198,2017,Electrical Engineering,879,146
7199,2017,Elementary Education,17,279
7200,2017,Engineering,24,4
7201,2017,Engineering Mechanics,107,22
7202,2017,Engineering Physics,230,41
7203,2017,Engineering Undeclared,59,42
7204,2017,English,126,332
7205,2017,Entomology,24,12
7206,2017,Environ Engr in Civil Engr,53,62
7207,2017,Environ Science in Civil Engr,0,1
7208,2017,European Union Studies,5,5
7209,2017,Finance,540,305
7210,2017,Financial Engineering,88,40
7211,2017,Food Science & Human Nutrition,135,401
7212,2017,French,14,22
7213,2017,Gender and Women's Studies,2,11
7214,2017,General Curriculum,106,57
7215,2017,General Engineering,3,0
7216,2017,Geography,32,20
7217,2017,Geography & Geographic Info Sc,29,9
7218,2017,Geology,65,36
7219,2017,German,6,6
7220,2017,Germanic Lang & Lit,2,3
7221,2017,Global Studies,50,141
7222,2017,Graphic Design,41,126
7223,2017,Health Communication,1,27
7224,2017,History,209,117
7225,2017,History of Art,3,20
7226,2017,Horticulture,1,2
7227,2017,Human & Community Development,0,1
7228,2017,Human Development & Family St,19,204
7229,2017,Human Dvlpmt & Family Studies,2,22
7230,2017,Human Res & Industrial Rels,90,168
7231,2017,Human Resource Education,9,12
7232,2017,Individual Plans of Study,2,6
7233,2017,Industrial Design,96,110
7234,2017,Industrial Engineering,275,115
7235,2017,Informatics,31,14
7236,2017,Information Management,90,99
7237,2017,Information Sys & Info Tech,65,48
7238,2017,Information Systems,3,0
7239,2017,Instrumental Music,32,43
7240,2017,Integrative Biology,166,224
7241,2017,Interdisciplinary,1,2
7242,2017,Interdisciplinary Health Sci,54,231
7243,2017,Italian,4,4
7244,2017,Jazz Performance,23,5
7245,2017,Journalism,84,155
7246,2017,Kinesiology,275,368
7247,2017,LAS - Undeclared,38,78
7248,2017,Landscape Architecture,28,83
7249,2017,Latin American Studies,3,0
7250,2017,Latina/Latino Studies,1,12
7251,2017,Law,318,227
7252,2017,Learning and Education Studies,17,41
7253,2017,Library & Information Science,121,427
7254,2017,Linguistics,42,93
7255,2017,Management,62,56
7256,2017,Marketing,87,162
7257,2017,Materials Science & Engr,369,151
7258,2017,Math & Computer Science,248,57
7259,2017,Mathematics,458,285
7260,2017,Mechanical Engineering,1071,235
7261,2017,Media and Cinema Studies,39,59
7262,2017,Microbiology,20,33
7263,2017,Middle Grades Education,17,59
7264,2017,Molecular & Integrative Physi,5,15
7265,2017,Molecular and Cellular Biology,462,540
7266,2017,Molecular&Cell Bio-undeclared,16,22
7267,2017,Music,197,153
7268,2017,Music Composition,9,0
7269,2017,Music Education,71,95
7270,2017,Musicology,12,11
7271,2017,Natural Res & Env Sciences,55,65
7272,2017,Natural Resrcs & Environ Sci,98,130
7273,2017,Neuroscience,25,34
7274,2017,New Media,7,13
7275,2017,News-Editorial,1,4
7276,2017,Nondegree,452,300
7277,2017,Nondegree-CE,126,167
7278,2017,Nuclear Engineering,2,0
7279,2017,"Nuclear, Plasma, Radiolgc Engr ",201,33
7280,2017,Nutritional Sciences,12,37
7281,2017,Open Studies,2,4
7282,2017,Operations Management,1,0
7283,2017,Painting,7,24
7284,2017,Philosophy,63,27
7285,2017,Photography,7,23
7286,2017,Physics,514,134
7287,2017,Plant Biology,12,20
7288,2017,Political Science,398,298
7289,2017,Pre-Engineering,210,31
7290,2017,Psychological Science,2,6
7291,2017,Psychology,412,1170
7292,2017,Public Health,4,22
7293,2017,"Recreation, Sport, and Tourism ",230,133
7294,2017,Regional Planning,10,5
7295,2017,Rehabilitation,2,1
7296,2017,Religion,4,6
7297,2017,Rhetoric,1,0
7298,2017,"Russian, E Eur, Eurasian St ",6,10
7299,2017,S Asian & Middle Eastern St,2,1
7300,2017,Sculpture,1,1
7301,2017,Secondary Education,11,8
7302,2017,Slavic Languages & Literature,3,12
7303,2017,Slavic Studies,1,0
7304,2017,Social Work,84,502
7305,2017,Sociology,81,119
7306,2017,Spanish,36,99
7307,2017,Special Education,21,154
7308,2017,Speech & Hearing Science,17,295
7309,2017,Speech Communication,2,1
7310,2017,Statistics,286,220
7311,2017,Statistics & Computer Science,150,53
7312,2017,Strategic Brand Communication,5,18
7313,2017,Supply Chain Management,29,50
7314,2017,Systems & Entrepreneurial Engr,21,3
7315,2017,Systems Engineering and Design,176,52
7316,2017,Taxation,13,13
7317,2017,Teaching of Biological Science,5,17
7318,2017,Teaching of Chemistry,1,1
7319,2017,Teaching of English Sec Lang,9,24
7320,2017,Teaching of Latin,0,1
7321,2017,Teaching of Mathematics,0,2
7322,2017,Teaching of Spanish,0,3
7323,2017,Technology Management,53,39
7324,2017,Theatre,82,126
7325,2017,Theoretical & Applied Mechans,36,6
7326,2017,Translation and Interpreting,9,19
7327,2017,Undeclared,1516,1110
7328,2017,Urban Planning,33,35
7329,2017,Urban Studies & Planning,44,31
7330,2017,VMS - Comparative Biosciences,1,16
7331,2017,VMS - Pathobiology,13,15
7332,2017,VMS-Veterinary Clinical Medcne,8,22
7333,2017,Veterinary Medicine,73,461
7334,2017,Voice,10,24
7335,2018,ACES Undeclared,26,29
7336,2018,Accountancy,656,774
7337,2018,Actuarial Science,231,167
7338,2018,Advertising,207,438
7339,2018,Aerospace Engineering,581,105
7340,2018,African American Studies,6,14
7341,2018,African Studies,1,3
7342,2018,Agr & Consumer Economics,452,195
7343,2018,Agric Leadership & Sci Educ,17,38
7344,2018,Agricultural & Applied Econ,48,38
7345,2018,Agricultural & Biological Engr,135,90
7346,2018,Agricultural Communications,12,28
7347,2018,Agricultural Education,10,22
7348,2018,Agricultural Production,1,5
7349,2018,Animal Sciences,128,496
7350,2018,Anthropology,50,102
7351,2018,Applied Mathematics,8,5
7352,2018,Architectural Studies,251,167
7353,2018,Architecture,99,99
7354,2018,Art Education,3,51
7355,2018,Art Foundation,3,12
7356,2018,Art History,2,12
7357,2018,Art and Design,18,29
7358,2018,Asian American Studies,2,1
7359,2018,Astronomy,78,41
7360,2018,Atmospheric Sciences,77,40
7361,2018,Audiology,2,23
7362,2018,Biochemistry,124,118
7363,2018,Bioengineering,194,189
7364,2018,Bioinformatics,10,4
7365,2018,Biology,280,440
7366,2018,Biophysics & Computnl Biology,9,3
7367,2018,Biophysics & Quant Biology,33,13
7368,2018,Bioprocessing and Bioenergy,6,4
7369,2018,Broadcast Journalism,0,1
7370,2018,Business Administration,41,52
7371,2018,Business Administration (MBA),1359,652
7372,2018,Business Process Management,12,5
7373,2018,Cell and Developmental Biology,13,18
7374,2018,Chemical Engineering,502,252
7375,2018,Chemical Physics,2,1
7376,2018,Chemistry,452,346
7377,2018,Civil Engineering,901,324
7378,2018,Classical Philology,7,3
7379,2018,Classics,7,10
7380,2018,Communication,280,452
7381,2018,Communications and Media,14,33
7382,2018,Community Health,160,496
7383,2018,Comparative Literature,7,22
7384,2018,Computer Engineering,1032,152
7385,2018,Computer Sci & Anthropology,26,10
7386,2018,Computer Sci & Astronomy,32,7
7387,2018,Computer Sci & Chemistry,32,9
7388,2018,Computer Sci & Linguistics,51,25
7389,2018,Computer Science,1757,559
7390,2018,Computer Science & Economics,3,0
7391,2018,Computer Science and Music,1,0
7392,2018,Computer Science&Crop Sciences,4,0
7393,2018,Crafts,0,4
7394,2018,Creative Writing,38,60
7395,2018,Crop Sciences,136,102
7396,2018,Curric Unassigned,575,445
7397,2018,Curriculum and Instruction,17,62
7398,2018,Dance,9,59
7399,2018,E Asian Languages & Cultures,20,39
7400,2018,Early Childhood Education,2,54
7401,2018,"Earth, Soc, Env Sustainability ",63,76
7402,2018,East Asian Studies,6,5
7403,2018,"Ecol, Evol, Conservation Biol ",11,23
7404,2018,Econometrics & Quant Econ,26,7
7405,2018,Economics,834,368
7406,2018,Ed Organization and Leadership,10,12
7407,2018,"Educ Policy, Orgzn & Leadrshp ",222,481
7408,2018,Education Curriculum Uassign,4,18
7409,2018,Educational Policy Studies,18,23
7410,2018,Educational Psychology,14,37
7411,2018,Electrical & Computer Engr,545,112
7412,2018,Electrical Engineering,786,127
7413,2018,Elementary Education,23,279
7414,2018,Engineering,25,9
7415,2018,Engineering Mechanics,96,16
7416,2018,Engineering Physics,228,47
7417,2018,Engineering Undeclared,94,57
7418,2018,English,119,323
7419,2018,Entomology,21,8
7420,2018,Environ Engr in Civil Engr,55,44
7421,2018,European Union Studies,3,3
7422,2018,Finance,572,315
7423,2018,Financial Engineering,89,38
7424,2018,Food Science & Human Nutrition,130,350
7425,2018,French,16,20
7426,2018,Gender and Women's Studies,0,20
7427,2018,General Curriculum,76,45
7428,2018,Geography,32,21
7429,2018,Geography & Geographic Info Sc,30,8
7430,2018,Geology,55,42
7431,2018,German,6,3
7432,2018,Germanic Lang & Lit,0,4
7433,2018,Germanic Studies,2,1
7434,2018,Global Studies,52,131
7435,2018,Graphic Design,58,127
7436,2018,Health Communication,2,25
7437,2018,History,216,124
7438,2018,History of Art,5,20
7439,2018,Horticulture,1,2
7440,2018,Human & Community Development,0,1
7441,2018,Human Development & Family St,22,230
7442,2018,Human Dvlpmt & Family Studies,1,23
7443,2018,Human Res & Industrial Rels,74,177
7444,2018,Human Resource Education,9,10
7445,2018,Individual Plans of Study,5,8
7446,2018,Industrial Design,99,102
7447,2018,Industrial Engineering,262,105
7448,2018,Informatics,26,19
7449,2018,Information Management,131,145
7450,2018,Information Sys & Info Tech,57,46
