Fall,College,Major Name,Total
1982,Engineering,Mechanical Engineering,70
1982,LAS,History,71
1982,Engineering,Agricultural Engineering,72
1982,Applied Health Sciences,HLTH EDUC,72
1982,Engineering,METAL ENGR,72
1982,Engineering,Nuclear Engineering,72
1982,LAS,Microbiology,73
1982,Labor and Industrial Relations,LAB&IN REL,74
1982,LAS,Linguistics,74
1982,ACES,Teaching of English Sec Lang,77
1982,Education,Special Education,78
1982,Engineering,CER ENGR,81
1982,LAS,Biochemistry,82
1982,Social Work,Social Work,83
1982,Business,Theatre,84
1982,ACES,Agricultural Communications,86
1982,ACES,Agronomy,86
1982,Fine and Applied Arts,Urban Planning,86
1982,Engineering,ENGR PHYS,87
1982,Applied Health Sciences,THER REC,88
1982,ACES,Animal Sciences,91
1982,Engineering,METAL ENGR,91
1982,Fine and Applied Arts,Art and Design,92
1982,ACES,ORN HORT,92
1982,ACES,Agronomy,93
1982,LAS,Chemical Engineering,93
1982,ACES,Physics,93
1982,Fine and Applied Arts,Industrial Design,95
1982,Applied Health Sciences,PROG MANAG,104
1982,Business,Computer Science,106
1982,Fine and Applied Arts,MUSIC-INST,106
1982,ACES,Agricultural Engineering,109
1982,Fine and Applied Arts,Landscape Architecture,109
1982,LAS,English,110
1982,Engineering,Nuclear Engineering,110
1982,Education,Educ Voc Tech,113
1982,ACES,CORE CURR,115
1982,Education,ED SEC&CON,117
1982,Business,Economics,118
1982,ACES,MKT TEXT&A,125
1982,Media,News-Editorial,125
1982,Engineering,Mechanical Engineering,127
1982,Education,Ed Organization and Leadership,130
1982,Aviation,Air Systems,135
1982,Education,EDUC GEN,135
1982,Engineering,Industrial Engineering,144
1982,Education,EDUC ELEMENTARY,145
1982,Business,Accountancy,146
1982,LAS,PRE-JOURN,150
1982,iSchool,Library & Information Science,155
1982,LAS,Mathematics,159
1982,Education,Educational Psychology,172
1982,ACES,INT DSGN,172
1982,LAS,Biology,175
1982,LAS,Psychology,183
1982,Fine and Applied Arts,Graphic Design,184
1982,LAS,UNCLASS,187
1982,Fine and Applied Arts,Art and Design,188
1982,Applied Health Sciences,Kinesiology,194
1982,Engineering,Civil Engineering,196
1982,Media,Advertising,206
1982,Fine and Applied Arts,Architecture,210
1982,Social Work,Social Work,210
1982,Business,Computer Science,212
1982,Fine and Applied Arts,Music,218
1982,Business,MARKETING,223
1982,Fine and Applied Arts,Music Education,237
1982,LAS,Chemistry,266
1982,ACES,Physics,272
1982,LAS,Chemistry,284
1982,ACES,Agricultural & Applied Econ,317
1982,Engineering,Electrical Engineering,317
1982,Engineering,Computer Engineering,338
1982,VetMed,Veterinary Medicine,343
1982,Business,Business Administration,377
1982,Education,Elementary Education,382
1982,Engineering,Aero & Astro Engineering,408
1982,ACES,Animal Sciences,416
1982,Engineering,Civil Engineering,456
1982,LAS,Chemical Engineering,458
1982,Engineering,GEN ENGR,499
1982,Business,Finance,506
1982,Fine and Applied Arts,Architectural Studies,583
1982,Engineering,Computer Science,610
1982,Law,Law,633
1982,Business,UNASSIGNED,731
1982,Engineering,Mechanical Engineering,748
1982,Business,Business Administration,770
1982,Engineering,Electrical Engineering,1128
1982,Business,Accountancy,1408
1982,LAS,GEN CURR,2182
1983,ACES,Agricultural & Applied Econ,1
1983,ACES,Agricultural Communications,1
1983,Engineering,Agricultural Engineering,1
1983,ACES,Animal Sciences,1
1983,LAS,Classics,1
1983,LAS,Classics,1
1983,Business,Computer Science,1
1983,Engineering,CERAMICS,1
1983,ACES,Teaching of Biological Science,1
1983,ACES,Teaching of Earth Science,1
1983,ACES,Teaching of Physics,1
1983,Engineering,ENGR MECH,1
1983,Engineering,ENGR PHYS,1
1983,Applied Health Sciences,Leisure Studies,1
1983,Fine and Applied Arts,MUSIC-OPEN,1
1983,Applied Health Sciences,PHYS ED,1
1983,LAS,SP CORRECT,1
1983,LAS,TCH RUSS,1
1983,Engineering,Agricultural Engineering,2
1983,Fine and Applied Arts,Architecture,2
1983,ACES,Teaching of German,2
1983,Engineering,ENGR MECH,2
1983,Engineering,Industrial Engineering,2
1983,LAS,LAS TCH MATH,2
1983,ACES,SOIL SCI,2
1983,Education,TCH PHYS SCI,2
1983,Applied Health Sciences,CUR INST#1,3
1983,Education,EDUC IDISC,3
1983,ACES,HOME ECON,3
1983,LAS,TCH ENGL,3
1983,Applied Health Sciences,TCH KINES,3
1983,VetMed,Veterinary Medical Science,3
1983,Engineering,CER ENGR,4
1983,ACES,Teaching of German,4
1983,ACES,Teaching of Latin,4
1983,ACES,Teaching of Mathematics,4
1983,Engineering,METAL ENGR,4
1983,Engineering,Nuclear Engineering,4
1983,Applied Health Sciences,SCH HEALTH,4
1983,LAS,SOCIAL SCI,4
1983,Engineering,TCH CS,4
1983,ACES,Agr & Environmental Cmc & Educ,5
1983,Applied Health Sciences,HEALTH&SAF,5
1983,ACES,HR&FS GEN,5
1983,LAS,Italian,5
1983,Fine and Applied Arts,Music History,5
1983,LAS,Classics,6
1983,ACES,Teaching of Chemistry,6
1983,ACES,FAM&CON EC,6
1983,LAS,Genetics,6
1983,Education,TCH LIFE SCI,6
1983,Engineering,Computer Engineering,7
1983,Engineering,Computer Science,7
1983,Engineering,Electrical Engineering,7
1983,Engineering,GEN ENGR,7
1983,ACES,GEN H ECON,7
1983,Engineering,Industrial Engineering,7
1983,Engineering,Mechanical Engineering,7
1983,LAS,TCH SOC ST,7
1983,LAS,Chemical Physics,8
1983,Business,Teaching of Spanish,8
1983,Law,Law,8
1983,LAS,TCH SPEECH,8
1983,Applied Health Sciences,CUR INST#3,9
1983,ACES,Speech & Hearing Science,9
1983,ACES,Forestry,9
1983,ACES,INST MGMT,9
1983,Education,TCH GEN SCIENCE,9
1983,Aviation,Avionics,10
1983,LAS,Classical Philology,10
1983,ACES,Teaching of French,10
1983,ACES,HR&FS A&ID,10
1983,Fine and Applied Arts,MUSIC-COMP,10
1983,Applied Health Sciences,SOC SCI SP,10
1983,Engineering,Civil Engineering,11
1983,Applied Health Sciences,MOTOR DEV,11
1983,Applied Health Sciences,MOTOR P&SP,11
1983,Fine and Applied Arts,Architecture,12
1983,ACES,EXT EDUC,12
1983,VetMed,VMS-Veterinary Clinical Medcne,12
1983,Engineering,Civil Engineering,13
1983,ACES,Teaching of French,13
1983,Engineering,ENV SCI,13
1983,ACES,Food Science & Human Nutrition,13
1983,Fine and Applied Arts,Art and Design,14
1983,ACES,CONSM ECON,14
1983,Fine and Applied Arts,Dance,14
1983,Business,Teaching of Spanish,15
1983,Applied Health Sciences,HLTH PL AD,15
1983,Aviation,Professional Pilot,15
1983,Engineering,Aero & Astro Engineering,16
1983,ACES,Statistics,16
1983,Business,Theatre,16
1983,LAS,Astronomy,17
1983,Engineering,GEN ENGR,17
1983,Engineering,Industrial Engineering,17
1983,ACES,Application Design,18
1983,ACES,Food Science & Human Nutrition,18
1983,ACES,Forestry,18
1983,Engineering,Computer Engineering,19
1983,Engineering,Computer Science,19
1983,ACES,VOC H E ED,19
1983,LAS,Asian Studies,20
1983,Engineering,GEN ENGR,20
1983,Law,Law,20
1983,LAS,PUB ADMIN,20
1983,LAS,Slavic Languages & Literature,20
1983,LAS,TCH BIOL,20
1983,LAS,Atmospheric Sciences,21
1983,Applied Health Sciences,CUR INST 2,21
1983,Education,TCH ENGL,21
1983,Fine and Applied Arts,Theatre,21
1983,Fine and Applied Arts,Crafts,22
1983,LAS,German,22
1983,ACES,Food Science & Human Nutrition,23
1983,Fine and Applied Arts,PERFORM ST,23
1983,Engineering,Agricultural Engineering,24
1983,ACES,Horticulture,24
1983,Applied Health Sciences,HLTH EDUC,25
1983,ACES,Agricultural Education,26
1983,LAS,Biophysics & Computnl Biology,26
1983,ACES,Speech & Hearing Science,26
1983,ACES,Teaching of Mathematics,27
1983,LAS,Plant Biology,27
1983,ACES,Secondary Education,28
1983,ACES,HU DEV&FAM,28
1983,ACES,TEXT-APPRL,28
1983,Education,UG NON-DEG,28
1983,Applied Life Sciences,Community Health,30
1983,Fine and Applied Arts,Art Education,30
1983,Education,Special Education,30
1983,Engineering,ENV ENGR,31
1983,LAS,French,31
1983,LAS,Political Science,31
1983,Applied Life Sciences,Community Health,32
1983,Fine and Applied Arts,Dance,32
1983,ACES,Horticulture,32
1983,VetMed,VMS - Veterinary Biosciences,32
1983,ACES,DAIRY SCI,33
1983,Education,TCH SOC ST,33
1983,ACES,DAIRY SCI,34
1983,ACES,GEN AGR,34
1983,LAS,Geography,34
1983,Applied Health Sciences,Biology,35
1983,LAS,TCH ENGL,35
1983,Media,Communication,36
1983,Education,BUS EDUC,36
1983,ACES,Spanish,36
1983,Business,Theatre,37
1983,LAS,Entomology,37
1983,LAS,HR&FS,37
1983,ACES,Mechanical Agriculture,37
1983,Fine and Applied Arts,Art History,38
1983,Business,Finance,38
1983,LAS,Philosophy,38
1983,VetMed,VMS - Veterinary Pathobiology,38
1983,LAS,Comparative Literature,39
1983,Fine and Applied Arts,Landscape Architecture,39
1983,ACES,PLANT PATH,39
1983,Engineering,CER ENGR,40
1983,ACES,Nutritional Sciences,41
1983,Applied Health Sciences,OUTDR REC,41
1983,Applied Health Sciences,Leisure Studies,43
1983,Fine and Applied Arts,Art Education,44
1983,ACES,Speech & Hearing Science,44
1983,LAS,Sociology,44
1983,ACES,Food Science & Human Nutrition,45
1983,LAS,Geology,45
1983,Media,Advertising,46
1983,Engineering,Theoretical & Applied Mechans,46
1983,Engineering,Aero & Astro Engineering,47
1983,Media,Broadcast Journalism,47
1983,Engineering,ENGR MECH,47
1983,ACES,Food Science & Human Nutrition,47
1983,LAS,Speech Communication,47
1983,Media,Journalism,48
1983,Fine and Applied Arts,MUS-VOICE,48
1983,Fine and Applied Arts,Art History,49
1983,Business,Economics,50
1983,Engineering,Mechanical Engineering,50
1983,Fine and Applied Arts,Urban Planning,50
1983,Education,TECH ED SP,51
1983,ACES,Speech & Hearing Science,52
1983,Education,Early Childhood Education,56
1983,LAS,Molecular & Integrative Physi,56
1983,Fine and Applied Arts,Music Education,56
1983,LAS,Anthropology,57
1983,ACES,REST MGMT,57
1983,Fine and Applied Arts,Art and Design,59
1983,ACES,Forestry,59
1983,Education,Special Education,60
1983,Fine and Applied Arts,UNCLASS,60
1983,LAS,Geology,61
1983,ACES,Industrial Agriculture,61
1983,Engineering,Nuclear Engineering,61
1983,Education,ED POL ST,65
1983,Engineering,Electrical Engineering,67
1983,LAS,Microbiology,67
1983,Engineering,Agricultural Engineering,68
1983,ACES,DIETETICS,69
1983,Labor and Industrial Relations,LAB&IN REL,70
1983,LAS,History,73
1983,Social Work,Social Work,73
1983,Business,Theatre,74
1983,ACES,Food Science & Human Nutrition,74
1983,Applied Health Sciences,Kinesiology,76
1983,ACES,Agricultural Sciences,77
1983,ACES,Teaching of English Sec Lang,77
1983,Engineering,METAL ENGR,77
1983,ACES,Agronomy,79
1983,Engineering,ENGR PHYS,80
1983,ACES,ORN HORT,81
1983,ACES,H DVL-FAM,82
1983,LAS,Linguistics,82
1983,Engineering,Nuclear Engineering,83
1983,ACES,Agricultural Communications,84
1983,ACES,Agricultural & Applied Econ,89
1983,ACES,Agronomy,89
1983,Applied Health Sciences,THER REC,91
1983,ACES,Animal Sciences,92
1983,Fine and Applied Arts,MUSIC-INST,93
1983,Fine and Applied Arts,Urban Planning,93
1983,ACES,Physics,94
1983,Fine and Applied Arts,Art and Design,97
1983,LAS,Biochemistry,97
1983,ACES,Agricultural Engineering,98
1983,LAS,English,98
1983,ACES,CORE CURR,103
1983,Fine and Applied Arts,Industrial Design,103
1983,Fine and Applied Arts,Landscape Architecture,103
1983,Engineering,METAL ENGR,104
1983,LAS,Chemical Engineering,105
1983,Education,ED SEC&CON,106
1983,Applied Health Sciences,PROG MANAG,107
1983,Education,Educ Voc Tech,109
1983,Engineering,CER ENGR,111
1983,Education,EDUC ELEMENTARY,111
1983,Aviation,Air Systems,115
1983,Education,Ed Organization and Leadership,115
1983,Business,Computer Science,120
1983,Engineering,Industrial Engineering,128
1983,Engineering,Mechanical Engineering,129
1983,Business,Economics,130
1983,Education,EDUC GEN,131
1983,Business,Accountancy,137
1983,LAS,PRE-MED,137
1983,ACES,MKT TEXT&A,141
1983,Media,News-Editorial,148
1983,Education,Educational Psychology,149
1983,Applied Health Sciences,Kinesiology,160
1983,ACES,INT DSGN,163
1983,Fine and Applied Arts,Graphic Design,170
1983,LAS,UNCLASS,180
1983,LAS,Mathematics,181
1983,LAS,Biology,182
1983,LAS,Psychology,182
1983,iSchool,Library & Information Science,183
1983,Fine and Applied Arts,Art and Design,190
1983,Fine and Applied Arts,Music Education,195
1983,Business,MARKETING,196
1983,Social Work,Social Work,200
1983,Fine and Applied Arts,Architecture,202
1983,Media,Advertising,207
1983,Fine and Applied Arts,Music,210
1983,LAS,PRE-JOURN,227
1983,Engineering,Civil Engineering,236
1983,Business,Computer Science,247
1983,ACES,Physics,276
1983,LAS,Chemistry,277
1983,LAS,Chemistry,280
1983,VetMed,Veterinary Medicine,327
1983,ACES,Agricultural & Applied Econ,339
1983,Business,Business Administration,345
1983,Engineering,Civil Engineering,351
1983,Education,Elementary Education,370
1983,Engineering,Electrical Engineering,377
1983,ACES,Animal Sciences,381
1983,Engineering,Computer Engineering,400
1983,Engineering,Aero & Astro Engineering,410
1983,Engineering,GEN ENGR,426
1983,LAS,Chemical Engineering,433
1983,Business,Finance,556
1983,Fine and Applied Arts,Architectural Studies,558
1983,Law,Law,647
1983,Engineering,Computer Science,658
1983,Engineering,Mechanical Engineering,681
1983,Business,Business Administration,686
1983,Business,UNASSIGNED,712
1983,Engineering,Electrical Engineering,1206
1983,Business,Accountancy,1392
1983,LAS,GEN CURR,2074
1984,ACES,Agricultural Communications,1
1984,Engineering,Agricultural Engineering,1
1984,ACES,Agronomy,1
1984,LAS,Classics,1
1984,LAS,Classics,1
1984,ACES,DAIRY SCI,1
1984,ACES,Teaching of Chemistry,1
1984,ACES,Teaching of Earth Science,1
1984,Engineering,ENGR MECH,1
1984,ACES,HOME ECON,1
1984,Engineering,Nuclear Engineering,1
1984,Applied Health Sciences,PHYS ED,1
1984,Applied Health Sciences,SCH HEALTH,1
1984,LAS,TCH ENGL,1
1984,LAS,TCH GEOGR,1
1984,Applied Health Sciences,TCH KINES,1
1984,Engineering,Aero & Astro Engineering,2
1984,Fine and Applied Arts,Art and Design,2
1984,Engineering,CER ENGR,2
1984,Education,EDUC IDISC,2
1984,ACES,Forestry,2
1984,Media,Media Studies,2
1984,Applied Health Sciences,MOTOR DEV,2
1984,LAS,TEACH CS,2
1984,VetMed,Veterinary Medical Science,2
1984,LAS,Classics,3
1984,ACES,Teaching of Biological Science,3
1984,ACES,Teaching of French,3
1984,ACES,Teaching of Physics,3
1984,Engineering,ENGR PHYS,3
1984,ACES,HR&FS GEN,3
1984,LAS,LAS TCH MATH,3
1984,Applied Health Sciences,MOTOR P&SP,3
1984,Fine and Applied Arts,Music History,3
1984,Engineering,Nuclear Engineering,3
1984,Fine and Applied Arts,Regional Planning,3
1984,LAS,SOCIAL SCI,3
1984,ACES,SOIL SCI,3
1984,Engineering,TCH CS,3
1984,Engineering,Computer Engineering,4
1984,ACES,Speech & Hearing Science,4
1984,ACES,Teaching of German,4
1984,ACES,Teaching of Mathematics,4
1984,LAS,Genetics,4
1984,Engineering,Industrial Engineering,4
1984,Engineering,METAL ENGR,4
1984,Education,TCH PHYS SCI,4
1984,ACES,Agr & Environmental Cmc & Educ,5
1984,Engineering,Computer Science,5
1984,Applied Health Sciences,CUR INST#1,5
1984,ACES,Teaching of German,5
1984,Business,Teaching of Spanish,5
1984,Engineering,Mechanical Engineering,5
1984,LAS,Chemical Physics,6
1984,Applied Health Sciences,HEALTH&SAF,6
1984,LAS,Italian,6
1984,LAS,TCH SOC ST,6
1984,ACES,Agricultural & Applied Econ,7
1984,Engineering,Civil Engineering,7
1984,Engineering,Industrial Engineering,7
1984,ACES,INST MGMT,7
1984,Education,TCH GEN SCIENCE,7
1984,Engineering,GEN ENGR,8
1984,Engineering,Industrial Engineering,8
1984,Law,Law,8
1984,LAS,TCH SPEECH,8
1984,Applied Health Sciences,SOC SCI SP,9
1984,Fine and Applied Arts,Architecture,10
1984,Applied Health Sciences,CUR INST#3,10
1984,ACES,Teaching of Chemistry,10
1984,Business,Theatre,10
1984,Engineering,ENV SCI,10
1984,Engineering,GEN ENGR,10
1984,Engineering,Aero & Astro Engineering,11
1984,Engineering,Civil Engineering,11
1984,Aviation,Avionics,11
1984,LAS,Classical Philology,11
1984,ACES,GEN H ECON,11
1984,LAS,PUB ADMIN,11
1984,Engineering,Computer Science,12
1984,Engineering,Electrical Engineering,12
1984,ACES,HR&FS A&ID,12
1984,Education,UG NON-DEG,12
1984,Fine and Applied Arts,MUSIC-COMP,13
1984,ACES,VOC H E ED,13
1984,ACES,Agricultural Education,14
1984,Engineering,Computer Engineering,14
1984,Fine and Applied Arts,Dance,14
1984,Business,Teaching of Spanish,14
1984,ACES,EXT EDUC,14
1984,Fine and Applied Arts,Art and Design,15
1984,ACES,FAM&CON EC,15
1984,VetMed,VMS-Veterinary Clinical Medcne,15
1984,Fine and Applied Arts,Crafts,16
1984,Education,TCH LIFE SCI,16
1984,LAS,Asian Studies,17
1984,ACES,Teaching of French,17
1984,ACES,Application Design,18
1984,LAS,Astronomy,18
1984,ACES,Forestry,18
1984,Fine and Applied Arts,PERFORM ST,18
1984,ACES,Horticulture,19
1984,LAS,Slavic Languages & Literature,19
1984,Fine and Applied Arts,Art Education,20
1984,ACES,CONSM ECON,21
1984,Education,Special Education,21
1984,LAS,Atmospheric Sciences,22
1984,ACES,Speech & Hearing Science,22
1984,ACES,Food Science & Human Nutrition,22
1984,Engineering,GEN ENGR,22
1984,ACES,Food Science & Human Nutrition,24
1984,Education,TCH ENGL,24
1984,Engineering,Agricultural Engineering,25
1984,Applied Health Sciences,CUR INST 2,25
1984,Law,Law,25
1984,LAS,German,27
1984,ACES,HU DEV&FAM,27
1984,LAS,Plant Biology,27
1984,LAS,TCH BIOL,27
1984,Applied Health Sciences,HLTH EDUC,28
1984,ACES,TEXT-APPRL,28
1984,LAS,Biophysics & Computnl Biology,29
1984,Fine and Applied Arts,Dance,29
1984,ACES,GEN AGR,29
1984,Applied Health Sciences,HLTH PL AD,29
1984,Fine and Applied Arts,Theatre,29
1984,Applied Life Sciences,Community Health,31
1984,ACES,Statistics,31
1984,Engineering,Aero & Astro Engineering,32
1984,ACES,DAIRY SCI,33
1984,Business,Finance,33
1984,ACES,Food Science & Human Nutrition,33
1984,LAS,Geology,33
1984,ACES,Horticulture,33
1984,ACES,Mechanical Agriculture,33
1984,VetMed,VMS - Veterinary Pathobiology,33
1984,Education,BUS EDUC,34
1984,ACES,DAIRY SCI,34
1984,Fine and Applied Arts,Art History,35
1984,Fine and Applied Arts,Art History,35
1984,ACES,Teaching of Mathematics,35
1984,ACES,Food Science & Human Nutrition,35
1984,LAS,Geography,35
1984,Fine and Applied Arts,Landscape Architecture,35
1984,Aviation,Professional Pilot,35
1984,LAS,Comparative Literature,36
1984,LAS,Philosophy,36
1984,ACES,PLANT PATH,36
1984,Education,TCH SOC ST,36
1984,Media,Communication,37
1984,LAS,Entomology,37
1984,Engineering,ENV ENGR,37
1984,ACES,Food Science & Human Nutrition,37
1984,ACES,Nutritional Sciences,37
1984,Engineering,Mechanical Engineering,38
1984,Business,Theatre,39
1984,LAS,Sociology,39
1984,VetMed,VMS - Veterinary Biosciences,39
1984,ACES,Secondary Education,40
1984,LAS,French,40
1984,Media,Broadcast Journalism,41
1984,Engineering,CER ENGR,41
1984,Applied Health Sciences,OUTDR REC,41
1984,LAS,TCH ENGL,42
1984,LAS,Political Science,43
1984,Fine and Applied Arts,Urban Planning,43
1984,Fine and Applied Arts,Art Education,44
